method,config,Jaccard
RCD,GL80,0.8594650819464453
RCD,GL80,0.7997381434013812
RCD,GL80,0.8810529065756739
RCD,GL80,0.9496377397105086
RCD,GL80,0.9179526813719509
RCD,GL80,0.9003377173131552
RCD,GL80,0.9196032813013882
RCD,GL80,0.7982452115328872
RCD,GL80,0.8662784847338042
RCD,GL80,0.8764195082951896
RCD,GL80,0.8569367439105907
RCD,GL80,0.8481596957624457
RCD,GL80,0.9048766533698438
RCD,GL80,0.9756997584860134
RCD,GL80,0.739078061951626
RCD,GL80,0.8452376163383375
RCD,GL80,0.7562420821359874
RCD,GL80,0.8452803418949666
RCD,GL80,0.8824343680864308
RCD,GL80,0.9055015087027108
RCD,GL80,0.8767588350947951
RCD,GL80,0.8946512971636099
RCD,GL80,0.9457757399808974
RCD,GL80,0.8447042824287627
RCD,GL80,0.8874788293576386
RCD,GL80,0.935313104666392
RCD,GL80,0.9269883078676907
RCD,GL80,0.8502180114348014
RCD,GL80,0.8954721776096838
RCD,GL80,0.8432845564879633
RCD,GL80,0.9025693708196614
RCD,GL80,0.84801326450759
RCD,GL80,0.8668858527553877
RCD,GL80,0.8742449474168243
RCD,GL80,0.9514628175741622
RCD,GL80,0.8344850188128126
RCD,GL80,0.918340710597633
RCD,GL80,0.8387144173045009
RCD,GL80,0.8448696135328589
RCD,GL80,0.8385836835992999
RCD,GL80,0.8840744836466404
RCD,GL80,0.8906085227558299
RCD,GL80,0.856137372746463
RCD,GL80,0.8858454125909203
RCD,GL80,0.8214555863804327
RCD,GL80,0.8987098108353508
RCD,GL80,0.7813307259962116
RCD,GL80,0.6523584103486425
RCD,GL80,0.7083068688224341
RCD,GL80,0.8907325269325251
RCD,GL80,0.8939087956703851
RCD,GL80,0.8876548762960496
RCD,GL80,0.8976885603785609
RCD,GL80,0.8796671476821905
RCD,GL80,0.8632241717020948
RCD,GL80,0.902619315933847
RCD,GL80,0.8798892097469537
RCD,GL80,0.9021801749943097
RCD,GL80,0.8549124223502205
RCD,GL80,0.8960815850399392
RCD,GL80,0.8765426731916864
RCD,GL80,0.8527032945399636
RCD,GL80,0.9266195877635286
RCD,GL80,0.8384683695862787
RCD,GL80,0.9280087569029559
RCD,GL80,0.8961109946533966
RCD,GL80,0.9228725831056582
RCD,GL80,0.9015433924814986
RCD,GL80,0.8171134716230279
RCD,GL80,0.7830749423437415
RCD,GL80,0.8329267711229437
RCD,GL80,0.8599852418416585
RCD,GL80,0.8269918906647236
RCD,GL80,0.8782614394953131
RCD,GL80,0.8068949782978866
RCD,GL80,0.8819995375639675
RCD,GL80,0.8093492740063053
RCD,GL80,0.8713147931975368
RCD,GL80,0.8067585749967037
RCD,GL80,0.8700485703227826
RCD,GL80,0.8181597847760038
RCD,GL80,0.8751786831396893
RCD,GL80,0.8458224969238205
RCD,GL80,0.7580996322058605
RCD,GL80,0.8458236055259961
RCD,GL80,0.847650065853616
RCD,GL80,0.758215909463543
RCD,GL80,0.7872433688172679
RCD,GL80,0.7992582257257904
RCD,GL80,0.8557233962693901
RCD,GL80,0.8533440889731915
RCD,GL80,0.8609345351927999
RCD,GL80,0.9060774532435404
RCD,GL80,0.8939930405107472
RCD,GL80,0.8653438428138661
RCD,GL80,0.7354431740196786
RCD,GL80,0.8108001965321499
RCD,GL80,0.8934898534436339
RCD,GL80,0.9214210335010906
RCD,GL80,0.8421426694170473
RCD,GL80,0.8501074173571449
RCD,GL80,0.9029618516456809
RCD,GL80,0.8740096051815296
RCD,GL80,0.788767339434391
RCD,GL80,0.8839211735697434
RCD,GL80,0.9378128401844227
RCD,GL80,0.9138268242198875
RCD,GL80,0.809923927140255
RCD,GL80,0.9004190450008732
RCD,GL80,0.910705603772615
RCD,GL80,0.8556667028732851
RCD,GL80,0.9100678153069498
RCD,GL80,0.8172066334946233
RCD,GL80,0.8791066987593523
QI,GL80,0.9046474666121148
QI,GL80,0.9039345791640954
QI,GL80,0.9070291904513555
QI,GL80,0.9243943122572601
QI,GL80,0.7926439473090984
QI,GL80,0.8535437813993121
QI,GL80,0.8965122206976311
QI,GL80,0.8471676714952848
QI,GL80,0.9207024588150075
QI,GL80,0.9325666339438695
QI,GL80,0.9670632555982684
QI,GL80,0.9341123877207141
QI,GL80,0.9030509220536113
QI,GL80,0.8923290593206605
QI,GL80,0.9092210148316919
QI,GL80,0.8993355145790426
QI,GL80,0.8759297436853559
QI,GL80,0.8868191485473896
QI,GL80,0.9310789253074099
QI,GL80,0.8860363078794217
QI,GL80,0.9283564592311259
QI,GL80,0.8718711005296301
QI,GL80,0.8467681514974706
QI,GL80,0.832164355380808
QI,GL80,0.9122524097215715
QI,GL80,0.9054067479910848
QI,GL80,0.9095901383432516
QI,GL80,0.8987355498581562
QI,GL80,0.8941034839694215
QI,GL80,0.8986215272192594
QI,GL80,0.9101515550636943
QI,GL80,0.8418494427859508
QI,GL80,0.9085235306785028
QI,GL80,0.9166331635163936
QI,GL80,0.9127936826793582
QI,GL80,0.8959524169044205
QI,GL80,0.9045547349533939
QI,GL80,0.8553109851124188
